Timestamp	Quat_w	Quat_x	Quat_y	Quat_z	Timestamp	Acc_x	Acc_y	Acc_z	Timestamp	Gyro_x	Gyro_y	Gyro_z			Timestamp	Quat_w_n	Quat_x_n	Quat_y_n	Quat_z_n	Modulo Quat
14.13	9135	6657	-10367	5760	14.13	2021	-66	-308	14.13	-947	3	31			14.13	0.55757619	0.406325637	-0.632774205	0.351575134	16383.41121
14.14	9172	6575	-10417	5706	14.14	2021	-249	-314	14.14	-648	40	19			14.14	0.559821671	0.401311327	-0.63581142	0.348271092	16383.78876
14.15	9220	6518	-10432	5666	14.15	2010	-95	-280	14.15	-468	153	-42			14.15	0.562757298	0.39783645	-0.636733637	0.345833281	16383.61694
14.16	9254	6475	-10455	5618	14.16	2019	4	-284	14.16	-425	38	-22			14.16	0.564823929	0.395205851	-0.638127748	0.342898296	16383.86676
14.17	9293	6414	-10498	5543	14.17	2021	28	-270	14.17	-628	-41	3			14.17	0.567203255	0.391481941	-0.640751078	0.338319987	16383.89752
14.18	9341	6319	-10561	5450	14.18	2015	-97	-272	14.18	-872	-46	31			14.18	0.570144467	0.385691349	-0.644609327	0.332650396	16383.56686
14.19	9403	6214	-10615	5358	14.19	2010	-58	-234	14.19	-906	35	43			14.19	0.573933739	0.379285787	-0.647910947	0.327037857	16383.42437
14.2	9442	6126	-10662	5298	14.2	2022	-145	-206	14.2	-681	-11	62			14.2	0.576303787	0.373907752	-0.650767949	0.32336978	16383.72021
14.21	9463	6070	-10700	5249	14.21	2016	-130	-273	14.21	-479	-40	5			14.21	0.577575884	0.370483527	-0.653076398	0.320373646	16383.99432
14.22	9496	6016	-10729	5192	14.22	2023	-64	-298	14.22	-511	26	-33			14.22	0.579590793	0.367188101	-0.654847264	0.31689505	16383.97318
14.23	9532	5955	-10765	5121	14.23	2020	-54	-297	14.23	-602	0	-37			14.23	0.58179203	0.36346743	-0.657049015	0.312563679	16383.86142
14.24	9578	5870	-10808	5042	14.24	2006	-102	-258	14.24	-745	18	-9			14.24	0.58460109	0.358280267	-0.65967515	0.307742608	16383.82165
14.25	9622	5785	-10854	4956	14.25	2023	-45	-260	14.25	-769	-20	9			14.25	0.587296786	0.353098307	-0.662494213	0.30249874	16383.53933
14.26	9660	5696	-10907	4870	14.26	2010	-81	-274	14.26	-785	-45	24			14.26	0.589595097	0.347653589	-0.665705354	0.297238936	16384.1254
14.27	9712	5603	-10950	4775	14.27	2025	-9	-240	14.27	-835	13	6			14.27	0.592790859	0.341990031	-0.668354603	0.291451437	16383.51849
14.28	9762	5507	-10996	4678	14.28	2017	-62	-295	14.28	-860	19	-8			14.28	0.595843023	0.336130663	-0.671162659	0.285531004	16383.50979
14.29	9793	5427	-11036	4612	14.29	2011	-138	-293	14.29	-650	9	9			14.29	0.597735587	0.331247935	-0.673604609	0.28150276	16383.49834
14.3	9806	5372	-11067	4576	14.3	2029	-169	-277	14.3	-408	-29	21			14.3	0.598512048	0.327881575	-0.675477548	0.279297484	16383.96426
14.31	9827	5325	-11091	4528	14.31	2017	-29	-279	14.31	-418	-7	-10			14.31	0.599788947	0.325010292	-0.67693693	0.276365559	16384.09653
14.32	9855	5248	-11130	4459	14.32	2018	-43	-277	14.32	-638	-23	50			14.32	0.601516418	0.320320463	-0.679338177	0.272162527	16383.59271
14.33	9892	5151	-11180	4364	14.33	2012	-45	-291	14.33	-840	-35	37			14.33	0.603775617	0.314400344	-0.682390963	0.266364415	16383.56985
14.34	9945	5016	-11237	4254	14.34	2022	-193	-343	14.34	-1066	61	44			14.34	0.607000836	0.306155474	-0.685859064	0.25964621	16383.83246
14.35	10012	4891	-11274	4143	14.35	2021	-159	-304	14.35	-1036	144	-39			14.35	0.611090707	0.298526233	-0.688117921	0.252871434	16383.81976
14.36	10073	4784	-11305	4034	14.36	2011	-38	-245	14.36	-936	96	-37			14.36	0.614815477	0.291996152	-0.690011811	0.246219164	16383.77753
14.37	10112	4694	-11341	3939	14.37	2022	19	-259	14.37	-794	2	15			14.37	0.61720506	0.286507175	-0.692219401	0.240424321	16383.53387
14.38	10141	4599	-11386	3844	14.38	2028	-3	-248	14.38	-804	-71	44			14.38	0.61898916	0.280715033	-0.694981814	0.234631134	16383.16252
14.39	10761	707	-12324	524	14.39	2021	-46	-184	14.39	-330	-35	0			14.39	0.656775993	0.043150323	-0.752170554	0.031981286	16384.58184
14.4	10745	659	-12341	480	14.4	2017	-67	-334	14.4	-368	-103	4			14.4	0.655841651	0.040223327	-0.753256567	0.029297719	16383.52792
14.41	10747	626	-12344	429	14.41	2011	-4	-300	14.41	-336	0	-62			14.41	0.655929179	0.038207096	-0.753399998	0.026183457	16384.3908
14.42	10745	583	-12349	384	14.42	2018	-3	-291	14.42	-354	-28	2			14.42	0.655816994	0.035583184	-0.753716525	0.023437294	16384.14389
14.43	10751	539	-12346	346	14.43	2009	-1	-299	14.43	-324	47	33			14.43	0.656210358	0.032899022	-0.753564606	0.021118853	16383.46587
14.44	10752	483	-12349	291	14.44	2026	26	-275	14.44	-440	-16	36			14.44	0.656267335	0.029480759	-0.753743054	0.0177617	16383.56722
14.45	10745	411	-12360	206	14.45	2012	70	-308	14.45	-618	-67	17			14.45	0.655822111	0.025085425	-0.754393792	0.01257323	16384.01605
14.46	10741	292	-12368	88	14.46	2010	-60	-344	14.46	-945	-17	21			14.46	0.65558587	0.017822463	-0.754891169	0.005371153	16383.81863
14.47	10746	187	-12366	-14	14.47	2014	-111	-255	14.47	-830	4	-10			14.47	0.655890898	0.011413698	-0.754768923	-0.000854501	16383.82242
14.48	10750	106	-12363	-89	14.48	2021	-94	-280	14.48	-621	18	-6			14.48	0.656140188	0.006469847	-0.754591734	-0.00543223	16383.69391
14.49	10746	36	-12366	-166	14.49	2023	4	-286	14.49	-585	-34	-5			14.49	0.655898611	0.002197315	-0.754777799	-0.010132065	16383.62976
14.5	10733	-55	-12376	-269	14.5	2018	14	-333	14.5	-770	-73	-9			14.5	0.655087166	-0.003356917	-0.755367443	-0.016418378	16384.07919
14.51	10732	-161	-12373	-377	14.51	2013	-18	-281	14.51	-853	-7	22			14.51	0.65502985	-0.009826668	-0.755188625	-0.023010273	16383.98618
14.52	10738	-235	-12365	-445	14.52	2025	-21	-288	14.52	-564	51	26			14.52	0.655376388	-0.014342843	-0.75467769	-0.027159852	16384.47799
14.53	10747	-303	-12353	-505	14.53	2014	-43	-270	14.53	-511	67	22			14.53	0.655937498	-0.018493446	-0.753958865	-0.03082241	16384.18298
14.54	10746	-377	-12349	-576	14.54	2017	-27	-244	14.54	-579	-14	7			14.54	0.655868194	-0.023009707	-0.753705223	-0.035155414	16384.38958
14.55	10732	-463	-12354	-667	14.55	2016	-29	-272	14.55	-708	-90	-18			14.55	0.655003747	-0.028258175	-0.753998909	-0.040708861	16384.63909
14.56	10721	-545	-12355	-746	14.56	2021	-40	-284	14.56	-641	-54	9			14.56	0.654353095	-0.033263915	-0.754083806	-0.045531891	16384.12057
14.57	10720	-614	-12349	-809	14.57	2023	-65	-286	14.57	-530	8	-5			14.57	0.65428198	-0.037474733	-0.753705986	-0.049376317	16384.37298
14.58	10720	-671	-12342	-854	14.58	2019	-79	-248	14.58	-409	1	5			14.58	0.654312152	-0.040955546	-0.753313487	-0.05212524	16383.61746
14.59	10711	-729	-12343	-908	14.59	2014	-25	-262	14.59	-450	-61	0			14.59	0.653752893	-0.044494992	-0.753363081	-0.055420374	16383.8663
14.6	10691	-796	-12351	-979	14.6	2015	-21	-288	14.6	-550	-114	-24			14.6	0.652525296	-0.048583868	-0.753843413	-0.059753275	16384.03915
14.61	10688	-852	-12346	-1026	14.61	2015	-22	-317	14.61	-415	15	21			14.61	0.652343526	-0.052001935	-0.753539781	-0.062622049	16384.00562
14.62	10700	-889	-12332	-1042	14.62	2024	-17	-310	14.62	-211	103	69			14.62	0.653065403	-0.054259359	-0.752673135	-0.063597584	16384.27017
14.63	10702	-925	-12325	-1075	14.63	2013	-34	-254	14.63	-278	19	-10			14.63	0.653180938	-0.056456024	-0.752238372	-0.065611055	16384.43405
14.64	10681	-983	-12333	-1132	14.64	2022	-26	-268	14.64	-464	-133	-19			14.64	0.651917831	-0.059997681	-0.752748115	-0.069091938	16383.96664
14.65	10665	-1049	-12335	-1196	14.65	2020	-49	-304	14.65	-518	-72	-18			14.65	0.650952296	-0.064027094	-0.752882941	-0.072999432	16383.68905
14.66	10661	-1092	-12332	-1232	14.66	2015	-23	-295	14.66	-319	-9	5			14.66	0.650683709	-0.066649152	-0.75267156	-0.075193915	16384.30447
14.67	10660	-1135	-12326	-1267	14.67	2017	-8	-318	14.67	-310	28	24			14.67	0.650605762	-0.069271814	-0.752285799	-0.077328096	16384.73039
14.68	10663	-1176	-12315	-1304	14.68	2016	6	-297	14.68	-315	51	18			14.68	0.650809713	-0.071776444	-0.751638527	-0.079588846	16384.20538
14.69	10655	-1226	-12311	-1357	14.69	2019	39	-295	14.69	-414	-15	4			14.69	0.650331025	-0.074829267	-0.751405467	-0.08282489	16383.96384
14.7	10637	-1303	-12309	-1441	14.7	2013	38	-299	14.7	-643	-60	0			14.7	0.649235693	-0.079529389	-0.751287218	-0.087952302	16383.88049
14.71	10630	-1386	-12298	-1511	14.71	2020	-74	-283	14.71	-614	-4	24			14.71	0.648796019	-0.084593724	-0.750601453	-0.092223028	16384.19424
14.72	10632	-1452	-12282	-1561	14.72	2014	-84	-276	14.72	-470	50	28			14.72	0.648929991	-0.088623622	-0.749638652	-0.095276497	16383.89371
14.73	10617	-1520	-12278	-1635	14.73	2022	35	-318	14.73	-568	-32	-1			14.73	0.647988357	-0.092770303	-0.749364326	-0.099789108	16384.55364
14.74	10602	-1605	-12269	-1717	14.74	2024	-7	-299	14.74	-671	-30	16			14.74	0.647071317	-0.097957882	-0.748813242	-0.104793572	16384.59273
14.75	10589	-1687	-12257	-1797	14.75	2008	-36	-290	14.75	-656	-15	-3			14.75	0.646300436	-0.102966176	-0.748106946	-0.109680034	16384.02112
14.76	10574	-1777	-12244	-1886	14.76	2017	-9	-291	14.76	-718	-16	12			14.76	0.645380596	-0.108458608	-0.747308494	-0.115111387	16384.13065
14.77	10563	-1861	-12228	-1971	14.77	2019	-10	-283	14.77	-681	5	5			14.77	0.644697953	-0.113583536	-0.746318903	-0.120297232	16384.41683
14.78	10546	-1949	-12215	-2051	14.78	2019	-56	-294	14.78	-682	-28	10			14.78	0.643683847	-0.11895883	-0.745552645	-0.125184484	16383.81955
14.79	10535	-2035	-12198	-2127	14.79	2027	-39	-284	14.79	-654	3	26			14.79	0.642996596	-0.124204848	-0.744496675	-0.129820006	16384.2236
14.8	10526	-2114	-12179	-2205	14.8	2017	-17	-314	14.8	-640	44	10			14.8	0.642431785	-0.129023446	-0.743319087	-0.134577436	16384.61895
14.81	10523	-2185	-12157	-2264	14.81	2015	-30	-293	14.81	-526	63	44			14.81	0.642284144	-0.133364141	-0.742017327	-0.138186002	16383.71444
14.82	10526	-2244	-12136	-2313	14.82	2014	-43	-266	14.82	-438	72	25			14.82	0.64242109	-0.136955437	-0.740682343	-0.141166633	16384.89173
14.83	10519	-2310	-12117	-2376	14.83	2020	7	-281	14.83	-522	39	21			14.83	0.642008396	-0.140986728	-0.739539475	-0.145014921	16384.52093
14.84	10509	-2380	-12099	-2439	14.84	2014	-36	-279	14.84	-543	19	11			14.84	0.641415414	-0.145262983	-0.738460852	-0.14886404	16384.07773
14.85	10501	-2450	-12080	-2501	14.85	2014	-41	-279	14.85	-541	34	19			14.85	0.640906962	-0.149530717	-0.737277983	-0.152643397	16384.59343
14.86	10491	-2519	-12061	-2564	14.86	2024	-36	-259	14.86	-542	14	5			14.86	0.640304555	-0.153743892	-0.736127465	-0.156490409	16384.39071
14.87	10479	-2595	-12041	-2629	14.87	2015	-34	-253	14.87	-575	4	30			14.87	0.63958105	-0.158384657	-0.734917018	-0.160459832	16384.16272
14.88	10470	-2658	-12022	-2685	14.88	2027	3	-258	14.88	-486	20	35			14.88	0.639052231	-0.162235036	-0.73378089	-0.163883022	16383.63736
14.89	10453	-2727	-12006	-2755	14.89	2017	26	-280	14.89	-568	-5	5			14.89	0.638000081	-0.166442765	-0.732787618	-0.168151748	16384.01047
14.9	10437	-2816	-11981	-2836	14.9	2028	-15	-294	14.9	-694	34	43			14.9	0.637008945	-0.171870958	-0.73124501	-0.173091632	16384.38531
14.91	10422	-2906	-11952	-2923	14.91	2014	-7	-282	14.91	-730	47	27			14.91	0.636082692	-0.177360996	-0.729462708	-0.178398552	16384.66213
14.92	10412	-2998	-11911	-3027	14.92	2013	7	-198	14.92	-800	86	1			14.92	0.635501667	-0.182984441	-0.726993887	-0.18475447	16383.90668
14.93	10400	-3088	-11880	-3098	14.93	2023	-66	-256	14.93	-668	43	56			14.93	0.634774739	-0.188479269	-0.725108067	-0.189089629	16383.76477
14.94	10382	-3191	-11844	-3195	14.94	2037	-37	-256	14.94	-822	53	32			14.94	0.633641842	-0.194755453	-0.722871698	-0.194999584	16384.65032
14.95	10362	-3272	-11818	-3270	14.95	2013	-69	-227	14.95	-650	-10	-8			14.95	0.632446765	-0.199707182	-0.721314019	-0.199585111	16383.98767
14.96	10326	-3361	-11800	-3361	14.96	2011	17	-338	14.96	-747	-30	-15			14.96	0.630221482	-0.205130196	-0.720183371	-0.205130196	16384.71599
14.97	10283	-3470	-11769	-3485	14.97	2024	64	-270	14.97	-977	-36	-22			14.97	0.627624373	-0.211791945	-0.718322595	-0.212707472	16384.00363
14.98	10262	-3584	-11722	-3589	14.98	2036	-94	-203	14.98	-905	44	28			14.98	0.626337583	-0.218748187	-0.715448173	-0.219053361	16384.13577
14.99	10241	-3674	-11690	-3662	14.99	2029	-149	-176	14.99	-690	-31	-4			14.99	0.6250526	-0.224240138	-0.713491348	-0.223507726	16384.2211
15	10209	-3763	-11654	-3773	15	1998	37	-146	15	-842	-22	-54			15	0.623108329	-0.229675447	-0.711304189	-0.230285799	16383.98898
15.01	10172	-3866	-11625	-3859	15.01	2032	-60	-362	15.01	-795	-3	18			15.01	0.620835051	-0.235956381	-0.709517053	-0.235529145	16384.38421
15.02	10129	-3973	-11591	-3964	15.02	2012	9	-314	15.02	-899	-17	6			15.02	0.618213017	-0.242487937	-0.707444672	-0.241938632	16384.32016
15.03	10088	-4075	-11557	-4063	15.03	2012	-26	-262	15.03	-853	-39	-8			15.03	0.615711038	-0.248713568	-0.70536999	-0.24798116	16384.30917
15.04	10068	-4175	-11513	-4135	15.04	2033	-165	-211	15.04	-738	19	43			15.04	0.614493727	-0.254818366	-0.702688347	-0.252376993	16384.21933
15.05	10051	-4245	-11484	-4186	15.05	2025	-128	-223	15.05	-516	-1	0			15.05	0.613450619	-0.259088437	-0.700912039	-0.255487443	16384.36688
15.06	10036	-4296	-11460	-4235	15.06	2017	-38	-226	15.06	-430	9	-23			15.06	0.61253938	-0.262202987	-0.699452102	-0.2584799	16384.25271
15.07	10000	-4335	-11464	-4269	15.07	2007	12	-358	15.07	-324	-94	-58			15.07	0.610346531	-0.264585221	-0.699701263	-0.260556934	16384.13507
15.08	9980	-4400	-11436	-4325	15.08	2041	11	-293	15.08	-516	26	31			15.08	0.60911649	-0.268548352	-0.697981581	-0.263970824	16384.3865
15.09	9975	-4460	-11399	-4372	15.09	2020	-45	-275	15.09	-460	112	55			15.09	0.60881621	-0.272212561	-0.69572892	-0.266841551	16384.25494
15.1	9970	-4512	-11365	-4419	15.1	2005	-120	-197	15.1	-434	68	-20			15.1	0.608504216	-0.275383252	-0.69364598	-0.269707135	16384.43865
15.11	9964	-4552	-11345	-4442	15.11	2017	-61	-226	15.11	-272	20	25			15.11	0.608146443	-0.277828443	-0.692434906	-0.271114663	16384.21158
15.12	9957	-4590	-11325	-4468	15.12	2019	-31	-243	15.12	-280	27	19			15.12	0.607734814	-0.280154946	-0.691231974	-0.272708562	16383.79071
15.13	9950	-4625	-11307	-4494	15.13	2021	-42	-206	15.13	-263	10	3			15.13	0.607297594	-0.28228657	-0.690122	-0.274290994	16384.05963
15.14	9941	-4651	-11299	-4507	15.14	2015	-16	-256	15.14	-171	-13	9			15.14	0.606750176	-0.283874366	-0.689635876	-0.275085308	16384.00842
15.15	9931	-4682	-11284	-4533	15.15	2015	6	-246	15.15	-250	15	2			15.15	0.606154618	-0.285773429	-0.688737157	-0.276678973	16383.60858
15.16	9911	-4727	-11270	-4567	15.16	2017	-46	-243	15.16	-345	-41	-16			15.16	0.604911115	-0.288509216	-0.687856752	-0.278743725	16384.22531
15.17	9901	-4770	-11254	-4584	15.17	2018	-95	-268	15.17	-265	-2	33			15.17	0.604294656	-0.291130745	-0.686873251	-0.279778477	16384.39114
15.18	9898	-4796	-11238	-4600	15.18	2028	-56	-220	15.18	-186	23	0			15.18	0.604138121	-0.292730494	-0.685926874	-0.280767363	16383.67065
15.19	9883	-4820	-11235	-4615	15.19	2014	-26	-250	15.19	-172	-53	-24			15.19	0.603217097	-0.294192696	-0.685737538	-0.281680351	16383.81943
15.2	9848	-4873	-11227	-4655	15.2	2022	-17	-252	15.2	-411	-114	-18			15.2	0.601064892	-0.297419701	-0.685231066	-0.284114244	16384.25424
15.21	9821	-4929	-11211	-4692	15.21	2016	-38	-243	15.21	-408	-77	18			15.21	0.599411743	-0.300834995	-0.684248554	-0.286370013	16384.39706
15.22	9804	-4968	-11200	-4710	15.22	2017	-73	-233	15.22	-253	-67	5			15.22	0.598401954	-0.303229387	-0.683608923	-0.287481967	16383.63635
15.23	9759	-5021	-11209	-4729	15.23	2025	-42	-482	15.23	-322	-133	-6			15.23	0.595621912	-0.306447138	-0.68411989	-0.288625476	16384.55504
15.24	9715	-5099	-11187	-4787	15.24	2017	-37	-191	15.24	-601	-158	19			15.24	0.5929456	-0.311212518	-0.682787692	-0.292169901	16384.30237
15.25	9720	-5129	-11164	-4797	15.25	1973	-83	-292	15.25	-173	88	55			15.25	0.593266482	-0.31305183	-0.681401955	-0.292787995	16383.86847
15.26	9700	-5267	-11132	-4762	15.26	1998	-346	-458	15.26	-446	-150	460			15.26	0.592047741	-0.32147582	-0.679451078	-0.290652716	16383.81387
15.27	9702	-5284	-11107	-4801	15.27	2040	-160	-48	15.27	-252	15	-122			15.27	0.592131042	-0.322492314	-0.677880796	-0.293013928	16384.88663
15.28	9683	-5284	-11124	-4799	15.28	1993	77	-397	15.28	0	-59	-29			15.28	0.59098199	-0.322498073	-0.678930462	-0.292897095	16384.59404
15.29	9702	-5303	-11102	-4791	15.29	2025	-40	-170	15.29	-37	49	129			15.29	0.592137452	-0.323655422	-0.677582972	-0.292406775	16384.70927
15.3	9686	-5301	-11116	-4790	15.3	2057	-85	-344	15.3	-5	-66	-115			15.3	0.591193905	-0.323551403	-0.678475268	-0.292362049	16383.79544
15.31	9692	-5301	-11120	-4772	15.31	2011	-20	-284	15.31	80	-12	34			15.31	0.591523655	-0.323531459	-0.678677574	-0.291245448	16384.80543
15.32	9713	-5314	-11097	-4767	15.32	2031	-127	-193	15.32	-30	88	65			15.32	0.592819889	-0.324332842	-0.677290468	-0.290947433	16384.40304
15.33	9696	-5320	-11108	-4769	15.33	2013	-38	-322	15.33	-48	-75	-66			15.33	0.591785428	-0.32470075	-0.677965401	-0.29107103	16384.31692
15.34	9705	-5328	-11100	-4761	15.34	2011	-2	-264	15.34	7	26	75			15.34	0.592328237	-0.325185455	-0.677469699	-0.290579571	16384.49664
15.35	9712	-5324	-11095	-4761	15.35	2025	-65	-209	15.35	9	25	-39			15.35	0.592774972	-0.324952013	-0.677186812	-0.290589131	16383.95758
15.36	9705	-5325	-11103	-4756	15.36	2006	-22	-318	15.36	14	-33	-26			15.36	0.592342507	-0.325010186	-0.677669125	-0.290281398	16384.1019
15.37	9718	-5336	-11091	-4746	15.37	2021	-89	-249	15.37	-4	43	62			15.37	0.593126655	-0.325676459	-0.676926089	-0.289666506	16384.35891
15.38	9711	-5337	-11095	-4749	15.38	2018	-48	-273	15.38	-25	-30	-57			15.38	0.592708362	-0.325742408	-0.677180442	-0.289853981	16384.11169
15.39	9713	-5346	-11092	-4743	15.39	2020	-37	-299	15.39	-8	11	37			15.39	0.592817753	-0.326284743	-0.67698286	-0.289481582	16384.46209
15.4	9715	-5346	-11091	-4742	15.4	2025	-52	-221	15.4	4	7	-1			15.4	0.592931882	-0.326280375	-0.676912764	-0.289416674	16384.68144
15.41	9702	-5344	-11110	-4726	15.41	2018	-25	-450	15.41	73	-38	-34			15.41	0.592142285	-0.326160417	-0.678076766	-0.288442016	16384.57555
15.42	9726	-5411	-11035	-4777	15.42	2035	17	-169	15.42	-493	276	270			15.42	0.593595319	-0.330243088	-0.67348595	-0.291548925	16384.90009
15.43	9745	-5451	-11006	-4758	15.43	2096	-105	-212	15.43	-79	40	247			15.43	0.594772564	-0.332694228	-0.671735951	-0.290397933	16384.41412
15.44	9726	-5459	-10999	-4802	15.44	1996	1	-189	15.44	-240	-12	-129			15.44	0.593630687	-0.333192466	-0.671328802	-0.293092182	16383.92389
15.45	9741	-5472	-10971	-4822	15.45	2036	149	-337	15.45	-127	210	144			15.45	0.594533564	-0.333978817	-0.669605556	-0.294306626	16384.27264
15.46	9687	-5532	-10968	-4869	15.46	2018	-128	-442	15.46	-489	-97	-82			15.46	0.591236852	-0.33764037	-0.669421472	-0.297174794	16384.29669
15.47	9623	-5626	-10927	-4979	15.47	2009	-39	-213	15.47	-915	-78	-65			15.47	0.587332208	-0.343378468	-0.666920818	-0.303889334	16384.25387
15.48	9565	-5731	-10864	-5107	15.48	2039	-12	-333	15.48	-1046	100	-20			15.48	0.583794664	-0.349788522	-0.663078434	-0.311703016	16384.18539
15.49	9458	-5855	-10813	-5272	15.49	1994	37	-363	15.49	-1314	-63	-159			15.49	0.577255147	-0.357351331	-0.659955584	-0.321768782	16384.43597
15.5	9395	-5996	-10715	-5424	15.5	2039	13	-301	15.5	-1320	154	100			15.5	0.573410782	-0.365957536	-0.65397515	-0.33104631	16384.41461
15.51	9306	-6134	-10640	-5568	15.51	2009	-114	-281	15.51	-1302	-32	-45			15.51	0.567988551	-0.374386608	-0.649408789	-0.33984099	16384.13306
15.52	9222	-6275	-10554	-5714	15.52	2016	-102	-165	15.52	-1329	-40	-7			15.52	0.562842974	-0.382979794	-0.644138446	-0.348740485	16384.67641
15.53	9163	-6396	-10462	-5841	15.53	2015	-53	-223	15.53	-1153	101	68			15.53	0.559260289	-0.390377475	-0.638544269	-0.356503257	16384.14203
15.54	9095	-6489	-10398	-5959	15.54	2054	56	-301	15.54	-986	63	-28			15.54	0.555095334	-0.396043279	-0.634621362	-0.363695777	16384.57296
15.55	9011	-6615	-10307	-6104	15.55	2023	67	-270	15.55	-1278	65	36			15.55	0.549973498	-0.403737064	-0.629073004	-0.37254891	16384.42587
15.56	8935	-6748	-10213	-6227	15.56	2040	-110	-206	15.56	-1221	1	54			15.56	0.545333711	-0.411853596	-0.623334437	-0.380055178	16384.46298
15.57	8866	-6867	-10123	-6341	15.57	2013	-164	-164	15.57	-1127	1	12			15.57	0.54112802	-0.419120924	-0.61784784	-0.387017006	16384.29294
15.58	8802	-6965	-10051	-6437	15.58	2012	-82	-213	15.58	-941	-4	5			15.58	0.537222897	-0.425103099	-0.613454594	-0.392877049	16384.26071
15.59	8746	-7050	-9989	-6517	15.59	2016	-80	-217	15.59	-806	-8	5			15.59	0.533802569	-0.430289059	-0.609667718	-0.397757986	16384.33477
15.6	8694	-7129	-9928	-6594	15.6	2017	-77	-172	15.6	-768	-20	-5			15.6	0.530621027	-0.43510436	-0.605935767	-0.402451697	16384.57497
15.61	8623	-7221	-9863	-6683	15.61	2020	-30	-221	15.61	-902	-42	2			15.61	0.526301474	-0.440730946	-0.601984395	-0.407894324	16384.14563
15.62	8548	-7319	-9790	-6779	15.62	2014	-14	-266	15.62	-965	-5	15			15.62	0.521728953	-0.446716683	-0.597534681	-0.413757671	16383.98627
15.63	8474	-7417	-9707	-6885	15.63	2016	-18	-256	15.63	-1026	42	14			15.63	0.517198251	-0.452685795	-0.592452611	-0.42021595	16384.43283
15.64	8411	-7507	-9627	-6977	15.64	2016	-73	-235	15.64	-922	52	15			15.64	0.513345499	-0.458171997	-0.587561184	-0.4258247	16384.67662
15.65	8360	-7586	-9552	-7054	15.65	2020	-100	-213	15.65	-798	51	18			15.65	0.510252804	-0.463011695	-0.583006553	-0.430541062	16384.0354
